196,0.24
198,0.24
200,0.24
202,0.24
204,0.24
206,0.24
208,0.24
210,0.24
212,0.24
214,0.24
216,0.24
218,0.24
220,0.24
222,0.24
224,0.24
226,0.24
228,0.24
230,0.24
232,0.24
234,0.24
236,0.24
238,0.24
240,0.24
242,0.24
244,0.24
246,0.24
248,0.24
250,0.25
252,0.25
254,0.26
256,0.26
258,0.27
260,0.27
262,0.28
264,0.29
266,0.29
268,0.30
270,0.30
272,0.31
274,0.31
276,0.32
278,0.33
280,0.33
282,0.34
284,0.34
286,0.35
288,0.35
290,0.36
292,0.36
294,0.37
296,0.38
298,0.38
300,0.39
302,0.39
304,0.40
306,0.40
308,0.41
310,0.41
312,0.41
314,0.41
316,0.41
318,0.41
320,0.41
322,0.41
324,0.41
326,0.41
328,0.41
330,0.41
332,0.41
334,0.41
336,0.41
338,0.41
340,0.41
342,0.41
344,0.41
346,0.41
348,0.41
350,0.41
