236,2.13E-20,
237,2.29E-20,
238,2.43E-20,
239,2.59E-20,
240,2.78E-20,
241,2.94E-20,
242,3.14E-20,
243,3.34E-20,
244,3.55E-20,
245,3.74E-20,
246,3.95E-20,
247,4.14E-20,
248,4.34E-20,
249,4.56E-20,
250,4.76E-20,
251,4.98E-20,
252,5.18E-20,
253,5.36E-20,
254,5.54E-20,
255,5.72E-20,
256,5.89E-20,
257,6.06E-20,
258,6.19E-20,
259,6.30E-20,
260,6.41E-20,
261,6.50E-20,
262,6.61E-20,
263,6.68E-20,
264,6.72E-20,
265,6.74E-20,
266,6.74E-20,
267,6.74E-20,
268,6.71E-20,
269,6.67E-20,
270,6.61E-20,
271,6.53E-20,
272,6.42E-20,
273,6.30E-20,
274,6.18E-20,
275,6.05E-20,
276,5.90E-20,
277,5.73E-20,
278,5.54E-20,
279,5.33E-20,
280,5.12E-20,
281,4.91E-20,
282,4.69E-20,
283,4.48E-20,
284,4.27E-20,
285,4.05E-20,
286,3.82E-20,
287,3.58E-20,
288,3.34E-20,
289,3.11E-20,
290,2.87E-20,
291,2.66E-20,
292,2.45E-20,
293,2.26E-20,
294,2.06E-20,
295,1.87E-20,
296,1.69E-20,
297,1.52E-20,
298,1.36E-20,
299,1.22E-20,
300,1.08E-20,
301,9.61E-21,
302,8.43E-21,
303,7.43E-21,
304,6.52E-21,
305,5.69E-21,
306,4.93E-21,
307,4.31E-21,
308,3.79E-21,
309,3.31E-21,
310,2.87E-21,
311,2.49E-21,
312,2.19E-21,
313,1.92E-21,
314,1.77E-21,
315,1.57E-21,
316,1.42E-21,
317,1.33E-21,
318,1.17E-21,
319,1.04E-21,
320,9.50E-22,
321,8.70E-22,
322,7.80E-22,
323,7.20E-22,
324,6.70E-22,
325,6.30E-22,
326,6.50E-22,
327,5.70E-22,
328,5.10E-22,
329,5.10E-22,
330,4.60E-22,
331,4.10E-22,
332,3.70E-22,
333,3.60E-22,
334,3.70E-22,
335,3.50E-22,
336,3.10E-22,
