200,5.62E-21
205,7.23E-21
210,8.70E-21
215,9.83E-21
220,1.04E-20
225,1.06E-20
230,1.01E-20
235,9.25E-21
240,8.08E-21
245,6.76E-21
250,5.43E-21
255,4.22E-21
260,3.16E-21
265,2.29E-21
270,1.61E-21
275,1.80E-21
280,7.28E-22
285,4.71E-22
290,2.40E-22
295,1.88E-22
300,1.24E-22
305,1.01E-22
310,1.35E-22
315,2.74E-22
320,6.26E-22
325,1.41E-21
330,2.99E-21
335,6.02E-21
340,1.14E-20
345,2.05E-20
350,3.48E-20
355,5.63E-20
360,8.65E-20
365,1.27E-19
370,1.78E-19
375,2.39E-19
380,3.07E-19
385,3.79E-19
390,4.51E-19
395,5.18E-19
400,5.74E-19
405,6.16E-19
410,6.42E-19
415,6.51E-19
420,6.77E-19
425,6.08E-19
430,6.01E-19
435,5.71E-19
440,5.40E-19
445,5.12E-19
450,4.87E-19
455,4.67E-19
460,4.51E-19
465,4.38E-19
470,4.28E-19
475,4.17E-19
480,4.03E-19
485,3.86E-19
490,3.66E-19
495,3.43E-19
500,3.18E-19
