245,2.60E-18
246,2.79E-18
247,2.97E-18
248,3.15E-18
249,3.33E-18
250,3.52E-18
251,3.71E-18
252,3.88E-18
253,4.07E-18
254,4.25E-18
255,4.42E-18
256,4.57E-18
257,4.73E-18
258,4.86E-18
259,5.00E-18
260,5.11E-18
261,5.20E-18
262,5.29E-18
263,5.36E-18
264,5.40E-18
265,5.41E-18
266,5.49E-18
267,5.46E-18
268,5.29E-18
269,5.29E-18
270,5.75E-18
271,4.89E-18
272,5.32E-18
273,5.15E-18
274,4.70E-18
275,5.07E-18
276,4.56E-18
277,4.18E-18
278,5.01E-18
279,2.83E-18
280,5.38E-18
281,3.29E-18
282,3.11E-18
283,4.45E-18
284,2.45E-18
285,2.92E-18
286,3.62E-18
287,2.00E-18
288,1.97E-18
289,3.37E-18
290,1.65E-18
291,1.11E-18
292,2.70E-18
293,1.61E-18
294,1.02E-18
295,9.45E-19
296,2.06E-18
297,8.31E-19
298,6.51E-19
299,7.48E-19
300,1.33E-18
301,5.66E-19
302,4.52E-19
303,4.49E-19
304,8.78E-19
305,4.55E-19
306,3.32E-19
307,3.31E-19
308,4.77E-19
309,4.19E-19
310,2.87E-19
311,2.73E-19
312,3.31E-19
313,3.25E-19
314,2.89E-19
315,2.78E-19
316,2.68E-19
