200,2.95E-20
210,4.27E-20
220,6.31E-20
230,6.61E-20
240,5.62E-20
250,4.07E-20
260,5.50E-20
270,1.29E-20
280,6.60E-21
290,3.90E-21
300,5.60E-21
310,1.51E-20
320,4.07E-20
330,9.12E-20
340,1.70E-19
350,2.82E-19
360,3.47E-19
370,4.17E-19
380,3.98E-19
390,3.39E-19
400,2.82E-19
410,2.24E-19
420,1.78E-19
430,1.45E-19
440,1.26E-19
450,1.07E-19
460,9.33E-20
470,7.94E-20
480,6.31E-20
490,5.01E-20
500,3.39E-20
510,2.63E-20
520,1.66E-20
530,1.10E-20
540,6.60E-21
550,4.10E-21
560,2.50E-21
570,1.44E-21
580,8.32E-21
590,4.79E-22
600,2.51E-22
