210,3.81E-19
212,3.31E-19
214,2.95E-19
216,2.54E-19
218,2.17E-19
220,1.89E-19
222,1.60E-19
224,1.39E-19
226,1.20E-19
228,1.05E-19
230,9.10E-20
232,8.01E-20
234,7.03E-20
236,6.31E-20
238,5.61E-20
240,5.03E-20
242,4.83E-20
244,4.31E-20
246,3.82E-20
248,3.41E-20
250,3.05E-20
252,2.71E-20
254,2.42E-20
256,2.16E-20
258,1.93E-20
260,1.71E-20
262,1.53E-20
264,1.35E-20
266,1.21E-20
268,1.06E-20
270,9.45E-21
272,8.35E-21
274,7.42E-21
276,6.51E-21
278,5.74E-21
280,5.06E-21
282,4.44E-21
284,3.86E-21
286,3.34E-21
288,2.97E-21
290,2.56E-21
292,2.26E-21
294,1.93E-21
296,1.70E-21
298,1.41E-21
300,1.23E-21
302,1.07E-21
304,9.40E-22
306,7.80E-22
308,6.90E-22
310,6.20E-22
312,4.50E-22
314,4.40E-22
316,4.00E-22
318,3.50E-22
320,2.50E-22
322,2.00E-22
324,2.00E-22
326,1.70E-22
328,1.40E-22
330,9.00E-23
332,1.10E-22
334,1.10E-22
336,9.00E-23
338,9.00E-23
340,6.00E-23
