196,0.76
198,0.76
200,0.76
202,0.76
204,0.76
206,0.76
208,0.76
210,0.76
212,0.76
214,0.76
216,0.76
218,0.76
220,0.76
222,0.76
224,0.76
226,0.76
228,0.76
230,0.76
232,0.76
234,0.76
236,0.76
238,0.76
240,0.76
242,0.76
244,0.76
246,0.76
248,0.76
250,0.755
252,0.75
254,0.745
256,0.74
258,0.735
260,0.73
262,0.725
264,0.72
266,0.715
268,0.71
270,0.705
272,0.7
274,0.695
276,0.69
278,0.685
280,0.68
282,0.675
284,0.67
286,0.665
288,0.66
290,0.655
292,0.65
294,0.645
296,0.64
298,0.635
300,0.63
302,0.625
304,0.62
306,0.615
308,0.61
310,0.61
312,0.61
314,0.61
316,0.61
318,0.61
320,0.61
322,0.61
324,0.61
326,0.61
328,0.61
330,0.61
332,0.61
334,0.61
336,0.61
338,0.61
340,0.61
342,0.61
344,0.61
346,0.61
348,0.61
350,0.61
