200,4.00E-01
205,4.00E-01
210,4.00E-01
215,4.00E-01
220,4.00E-01
225,4.00E-01
230,4.00E-01
235,4.00E-01
240,4.00E-01
245,4.00E-01
250,4.00E-01
255,4.00E-01
260,4.00E-01
265,4.00E-01
270,4.00E-01
275,4.00E-01
280,4.00E-01
285,4.00E-01
290,4.00E-01
295,4.00E-01
300,4.00E-01
305,4.00E-01
310,3.86E-01
315,3.50E-01
320,3.14E-01
325,2.79E-01
330,2.43E-01
335,2.07E-01
340,1.71E-01
345,1.36E-01
350,1.00E-01
355,6.42E-02
360,2.85E-02
365,0
370,0
375,0
380,0
385,0
390,0
395,0
400,0
405,0
410,0
415,0
420,0
425,0
430,0
