200,
205,
210,
215,
220,
225,
230,
235,
240,
245,
250,0.305614035
255,0.369649123
260,0.433684211
265,0.497719298
270,0.561754386
275,0.625789474
280,0.689824561
285,0.753859649
290,0.817894737
295,0.881929825
300,0.945964912
305,1.01
310,1.000526316
315,0.991052632
320,0.981578947
325,0.972105263
330,0.962631579
335,0.953157895
340,0.943684211
345,0.934210526
350,0.924736842
355,0.85
360,0.85
365,0.85
370,0.85
375,0.85
380,0.85
385,0.85
390,0.85
395,0.85
400,0.85
405,0.85
410,0.85
415,0.85
420,0.85
425,0.85
430,0.85
435,0.85
440,0.85
445,0.85
450,0.85
455,0.85
460,0.85
465,0.85
470,0.85
475,0.85
480,0.85
485,0.85
490,0.85
495,0.85
500,0.85
