282,8.40E-21
284,9.70E-21
286,1.08E-20
288,1.23E-20
290,1.46E-20
292,1.62E-20
294,1.80E-20
296,1.97E-20
298,2.18E-20
300,2.47E-20
302,2.70E-20
304,2.85E-20
306,3.09E-20
308,3.29E-20
310,3.59E-20
312,3.92E-20
314,4.15E-20
316,4.21E-20
318,4.47E-20
320,4.65E-20
322,5.08E-20
324,5.17E-20
326,5.34E-20
328,5.20E-20
330,5.31E-20
332,5.44E-20
334,5.80E-20
336,6.24E-20
338,5.46E-20
340,5.31E-20
342,5.10E-20
344,5.12E-20
346,5.30E-20
348,5.17E-20
350,5.94E-20
352,5.79E-20
354,4.18E-20
356,3.63E-20
358,3.28E-20
360,3.92E-20
362,3.72E-20
364,2.86E-20
366,3.74E-20
368,3.82E-20
370,2.17E-20
372,1.58E-20
374,1.14E-20
376,1.14E-20
378,1.24E-20
380,1.10E-20
382,8.40E-21
384,7.90E-21
386,1.18E-20
388,4.90E-21
390,2.50E-21
